id,name,description,neighborhood_overview,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,instant_bookable,longitude,latitude,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365
15539906,"Near city, bright & clean private room","My place is close to city, public transport and amenities. You’ll love my place because it is bright, clean, spacious and comfortable. My place is good for longer-term stay.","Safe, quiet neighbourhood located at the city fringe. Here you get to stay in a quiet environment and experience living in an authentic local neighbourhood while enjoying the convenience of being near to the CBD and the main shopping tourist belt Orchard Road. <br /><br />Proximity to 24-hour supermarket, eating places,  local market, banks, post office, medical and dental clinics, park connector.",Private room in rental unit,Private room,1,1 shared bath,,,"[""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Single level home"", ""Portable fans"", ""Lock on bedroom door"", ""Mosquito net"", ""Wifi"", ""Laundromat nearby"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Stove"", ""Coffee maker: Nespresso"", ""Essentials"", ""Cleaning available during stay"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades""]",180,1125,f,103.85761,1.31982,180.0,180.0,1125.0,1125.0,0,0,0,0
15589669,3 Bedroom Fully furnished apartment (Simei MRT),"Largest condo will full facilities in the East.<br />8 mins walk to Simei MRT, surrounded by amenities, bank, eateries, shopping mall.<br />3 BHK apartment fully furnished & airconed.<br />Fully equipped kitchen. Can cook, wash, cleaning provided. <br />Free parking, 12 hrs minimart, full condo facilities.<br /><br />Welcome for short or long term stay.<br /><br />Utilities like water, electricity, WIFI, gas are separate charge for monthly rated stay.","largest condo in the East of Spore. 8 mins walk to Eastpoint Mall, plenty of restaurants, bank, fast food.",Entire condo,Entire home/apt,6,2 baths,3.0,5.0,"[""Private patio or balcony"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Single level home"", ""Private entrance"", ""Resort access"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Garden view"", ""Free street parking"", ""Air conditioning"", ""Elevator"", ""Building staff"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""Shared gym in building"", ""Long term stays allowed"", ""Heating"", ""EV charger"", ""BBQ grill"", ""TV"", ""Smoking allowed"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Essentials"", ""Dedicated workspace"", ""Shared outdoor pool"", ""Self check-in"", ""Kitchen"", ""Room-darkening shades"", ""Shampoo"", ""Outdoor dining area""]",92,365,f,103.95383,1.34358,92.0,92.0,1125.0,1125.0,2,2,2,2
15651261,Cosy Room in the Central Business District,Right in town with all the convenience you need......,,Private room in rental unit,Private room,1,1 bath,1.0,,"[""Air conditioning"", ""TV"", ""Elevator"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Wifi""]",92,1125,f,103.83875,1.27735,92.0,92.0,1125.0,1125.0,0,0,0,0
15687109,Spacious cozy room for couple or family,,,Private room in rental unit,Private room,2,1 private bath,1.0,,"[""Luggage dropoff allowed"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Dishes and silverware"", ""Air conditioning"", ""Extra pillows and blankets"", ""Elevator"", ""Paid parking off premises"", ""Shampoo"", ""Hangers"", ""Wifi""]",92,1125,f,103.87284,1.37451,92.0,92.0,1125.0,1125.0,0,0,0,0
15722252,夏威夷式度假公寓,Location: Five minutes to walk to the sea.Ten minutes by car to airport.Fifteen minutes by public transit to the city.<br />Activity: Outdoor activities and all ball-like equipment.,,Private room in rental unit,Private room,2,1 bath,1.0,1.0,[],92,1125,f,103.93769,1.31204,92.0,92.0,1125.0,1125.0,30,60,90,365
15773382,Private Apartment in Novena,"My place is close to public transport, and shopping malls. You’ll love my place because of the location and the cosiness. It is situated in a quiet and serene residential estate and only 3 mins walk to Novena MRT station and 4 mins walk to Square 2, Velocity, United Square  shopping malls. My place is good for solo adventurers,  couples, and business travelers.<br />房子靠近市区很方便。步行 3 分钟到地铁站-诺维娜",My place is located in a quiet and serene residential area.,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,"[""Stove"", ""Oven"", ""Free parking on premises"", ""Essentials"", ""Dishes and silverware"", ""Air conditioning"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Iron"", ""Bed linens"", ""Microwave"", ""Kitchen"", ""Washer"", ""Cooking basics"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers""]",92,180,t,103.84395,1.32257,92.0,92.0,1125.0,1125.0,30,60,90,270
15775439,1BR in Nice Condo near MRT,"My place is close to to train station and 20 minutes to CBD and town. Nearby has a few local coffeeshops and neighbourhood mall. . You’ll love my place because of the neighbourhood, having your personal space and the nice amenities within the condominium. My place is good for solo adventurers.<br /><br />I delisted it during Covid due to rules and am back hosting. We provide two cleanings a month to change your bedsheet and clean the room free of charge.","Our neighbourhood is a very authentic experience! There's local coffee shops nearby, a neighbourhood mall that has plenty to offer and the MRT station is just right outside (Cashew station -- refer to map in the photo).<br /><br />Within a 10-15 min walk, there is the mall called Hillion which has many eateries and a 24 hour supermarket (NTUC Fairprice)  and another mall just another two roads across from that called Bukit Panjang Plaza. <br /><br />I love living in this area :)",Private room in condo,Private room,1,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Shared sauna"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Body soap"", ""TV"", ""Hot water"", ""Ceiling fan"", ""Smoke alarm"", ""Gym"", ""Essentials"", ""Pool"", ""Kitchen"", ""Shampoo""]",92,1125,f,103.76596,1.37466,92.0,92.0,1125.0,1125.0,0,17,47,137
15775531,Sembawang common room,"10 min to sembawang mrt, available from 1st May 2023 onwards. just renovated, $ 1300 for 1 pax ( including PUB, internet ), aircon , desk, wardrobe and queen size bed available, light cooking allowed, full height window, river view, high floor. got bus 833, 333, 92 to mrt. Chinese family owner",,Private room in guesthouse,Private room,1,1 private bath,1.0,,"[""Host greets you"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Elevator"", ""Hot water"", ""Kitchen"", ""Washer"", ""Hangers""]",180,1125,f,103.81413,1.45152,180.0,180.0,1125.0,1125.0,0,0,0,0
15792137,Chinatown Single No window,Our Studio Single (No Windows) Apartments are ideal for our solo travellers who spend most of the time exploring the city and want to come home to a fully furnished and self-contained accommodation.<br /><br />There are no windows in these apartments. However the interior of the apartment is brightly lit with lamps.<br /><br />Apartment size: Approx  109 sq ft,"Located in Chinatown's eclectic mix of cultural practices and religious institutions which makes it a unique neighborhood.<br /><br />If you’re a foodie, try 'char kway teow' (stir-fried noodles) and 'satay' (barbecued meat skewers) at Chinatown Food Street, a row of hawker stalls, shophouse restaurants and kiosks along Smith Street which is 2 minutes walk away from our apartments!<br /><br />For trendier tastes, chic restaurants and bars are in Neil Road, Duxton Road and Keong Saik Road. The vibe is electric in Club Street and Ann Siang Road on Friday and Saturday nights, when locals and expats head down for dinner and drinks which is 3 minutes walk away from our apartments!",Room in aparthotel,Entire home/apt,1,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Induction stove"", ""Wine glasses"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",1,365,f,103.84489,1.28156,1.0,3.0,89.0,89.0,17,46,76,349
15792808,Chinatown Studio No window,"Our Studio (No Window) Apartments are ideal for couples travelling together or travelers looking for a short stay. Fully furnished with essential amenities, this will be your home away from home.<br /><br />There are no windows in these apartments. However the interior of the apartment is brightly lit with lamps.<br /><br />Apartment size: Approx  131 sq ft","Located in Chinatown's eclectic mix of cultural practices and religious institutions which makes it a unique neighborhood.<br /><br />If you’re a foodie, try 'char kway teow' (stir-fried noodles) and 'satay' (barbecued meat skewers) at Chinatown Food Street, a row of hawker stalls, shophouse restaurants and kiosks along Smith Street which is 2 minutes walk away from our apartments!<br /><br />For trendier tastes, chic restaurants and bars are in Neil Road, Duxton Road and Keong Saik Road. The vibe is electric in Club Street and Ann Siang Road on Friday and Saturday nights, when locals and expats head down for dinner and drinks which is 3 minutes walk away from our apartments!",Room in aparthotel,Entire home/apt,2,1 bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Iron"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Free dryer \u2013 In building"", ""Smart lock"", ""Hot water"", ""Microwave"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Induction stove"", ""Wine glasses"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Shampoo""]",1,365,f,103.84677,1.28243,1.0,3.0,89.0,89.0,19,49,78,352
15813099,Newton -few minutes from Orchard Road,"A cosy charming British townhouse with 3 color themed rooms for your group and family  <br />You can book one room or all 3 rooms <br />Nestled in the heart of the city  - near Train Stations and Bus stops taking you to all parts of Singapore yet   surrounded by greenery and a park with exercise equipment etc<br />Few minutes walk from infamous ""Orchard Road ""  where restaurants , shopping malls , entertainment,  and night life.are located. <br />Good for couples, individuals, families  and business travelers",,Entire townhouse,Entire home/apt,6,1.5 baths,3.0,3.0,"[""Essentials"", ""Air conditioning"", ""TV"", ""Hair dryer"", ""Iron"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Shampoo"", ""Hangers"", ""Wifi""]",92,1125,f,103.84064,1.30933,92.0,92.0,1125.0,1125.0,29,59,89,89
15850202,Spacious Master Room - Terrace House,"My place is close to parks and restaurants and dining. You’ll love my place because of the comfy bed, the cosiness, the high ceilings, and the views. My place is good for couples, solo adventurers, and business travellers. 20 minutes to airport. 3 bus stops to Aerospace Hub, about 10 bus stops to Yio Chu Kang Industrial area - Apple Computer, Motorola, Seagate, ST Technologies...  Next to TPE, Aerospace Hub   3minutes walk to Thanggam LRT   Mobile: 98580204 Minimum 6 months stay!",,Private room in home,Private room,2,2 baths,1.0,,"[""Washer""]",180,180,f,103.87283,1.39892,180.0,180.0,180.0,180.0,0,0,0,0
15919162,Cozy 1Bedroom Deluxe Loft Apartment @ Fusionopolis,"My place is close to supermarket, medical center, pharmacies, parks, art and culture, great views, and restaurants and dining. You’ll love my place because of the outdoors space and the neighborhood, just stone's throw from ""one-north"" MRT Station. My place is good for couples, solo adventurers, and business travelers.","Shopping Mall<br />•The Star Vista – Buona Vista MRT Station<br />o1 Vista Exchange Green, Singapore 138617<br />oOperates Daily from 10:00AM to 10:00PM<br />oSingapore’s first naturally cooled mall with a wide variety of shopping and dining options as well as a performing arts centre.",Entire rental unit,Entire home/apt,2,1 bath,1.0,,"[""Private patio or balcony"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Babysitter recommendations"", ""Wifi"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Shared gym in building"", ""Crib - available upon request"", ""Long term stays allowed"", ""Exercise equipment: stationary bike, treadmill, yoga mat"", ""Body soap"", ""Paid parking lot on premises \u2013 1 space"", ""Hot water"", ""Microwave"", ""Bed linens"", ""TV with standard cable"", ""Smoke alarm"", ""Essentials"", ""High chair - available upon request"", ""Conditioner"", ""Hot water kettle"", ""Coffee"", ""Shampoo""]",92,1125,t,103.78922,1.29828,92.0,92.0,1125.0,1125.0,30,60,90,365
15933531,"Chinatown Queenbed cityview room, MRT walk 1min","This Room's (92C) features include:<br />- Lockable Room & Fully Private (no-sharing)<br />- Aircondition, Doublebed, wardrobe, study desk & chair <br />- Plain Bedsheet, Towel, Blanket<br />- Unlimited wireless internet (1gbps)<br />- Access to Two bathrooms (shared with 2 other occupants)","- Apartment is at People's Park Complex, Chinatown MRT exit C.<br />- Right in the heart of town, proximity to everything!<br />- 24-hours security, 24-hours food & drinks<br />- Access to THREE MRT lines: 1 min walk from Chinatown MRT (purple line, blue line), 5 min walk from Outram MRT (green line) <br />- 1-4 stations away from Clarke Quay, Outram, Tiong Bahru, City Hall, Dhoby Gaut, Somerset, Raffles Place, Tanjong Pagar.<br />- 1-5 mins walk to Amenities! 24-hr food centres / Shopping centre / Supermarket, etc.<br />- More than 20 bus lines at bus stops right beside the apartment building.<br />- 5-10 mins bus to CBD, Beach road, Orchard road, Shenton way, etc.<br />- 5-10 mins walk to outram, clarke quay (night entertainment), etc.<br />- 15-30 mins walk to CBD, marina bay sands, suntec city.",Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Private entrance"", ""Lock on bedroom door"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Paid parking off premises"", ""Stove"", ""Essentials"", ""Oven"", ""Kitchen""]",92,365,t,103.84175,1.283,92.0,92.0,365.0,365.0,27,57,87,362
15965563,Common room near Gek Poh Shopping Center,My place is close to public transport. You’ll love my place because of the location and the neighbourhood. My place is good for solo adventurers and business travellers.,,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""First aid kit"", ""Elevator"", ""Hair dryer"", ""Iron"", ""Washer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Wifi""]",180,730,f,103.69814,1.34679,180.0,180.0,730.0,730.0,0,0,0,19
